"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Lrrfip2",133.483344341943,0.0323246037269834,0.0564959019473574,0.572158379860955,0.567214681195176,0.788158602922854
"Rpp38",15.5758148799979,-0.0988512684810755,0.1728233252997,-0.571978743665841,0.567336375365174,0.7882655191716
"Stk36",39.3398294098834,-0.0858779859087568,0.150229555859018,-0.571645076214886,0.567562450874429,0.788472264303164
"A2ml1",38.7187863486528,-0.0924115386034493,0.161664054190413,-0.571627001847945,0.567574698345962,0.788472264303164
"Tex50",7.62246946720895,0.148380121700405,0.259654460258511,0.571452235223219,0.567693129449843,0.788574597843939
"Nova1",463.778962111225,-0.0608933400734318,0.106592118511916,-0.571274320498886,0.567813706022343,0.788655112539867
"Isl1",21.9975094991284,-0.0935502172879921,0.163787414931658,-0.571168531642234,0.567885407178863,0.788655112539867
"Sel1l3",281.829009803698,-0.0391009225907464,0.0684533812215898,-0.571205131039081,0.567860600492956,0.788655112539867
"Fam135a",204.501256426648,-0.0740549537119315,0.12970810845697,-0.57093542256457,0.568043418226771,0.788688012301141
"Abcc12",13.884298778122,-0.110119282440826,0.192854834060879,-0.57099570761117,0.568002552493336,0.788688012301141
"Pcdhb15",15.2479253333278,0.107154573273234,0.187679075287479,0.57094576531294,0.568036407034977,0.788688012301141
"Fbxl17",490.396085043645,-0.0432638374502875,0.0758063425270035,-0.570715272734286,0.568192664266662,0.788833053362015
"Rspo4",0.826238357329085,-0.43609655729678,0.764427203748306,-0.570488013977546,0.568346749327654,0.788922615398473
"Gm12408",1.10612208600515,0.34043729459347,0.596728830735952,0.570505859711194,0.568334648912791,0.788922615398473
"Mro",54.8787755942976,-0.0617233824904606,0.108292914070262,-0.569966955090093,0.568700110968478,0.788977904600279
"Emilin1",6.97064937860413,-0.141922410990802,0.24897507003034,-0.57002659331919,0.568659661347141,0.788977904600279
"Scn2a",1213.10936311088,-0.0758169169464674,0.132951714722431,-0.570259038063207,0.568502018854044,0.788977904600279
"Rpl38",318.866534778074,-0.0934474701597764,0.163915043637156,-0.570096972713697,0.568611928300598,0.788977904600279
"Mgat4c",63.3294902994984,-0.0705365393094644,0.123684300238126,-0.570295010552367,0.568477624415899,0.788977904600279
"Prep",91.0310842316066,-0.0828105668094572,0.145256754138238,-0.570097874627212,0.568611316612967,0.788977904600279
"Ggact",171.427257862802,0.105636430743957,0.185277820167522,0.570151519747178,0.568574934470363,0.788977904600279
"Wdr90",107.797579836445,0.053764265428777,0.0944126517992841,0.569460389091461,0.569043744723496,0.789059385284698
"Ociad2",390.405939917342,-0.0613059379121766,0.107642176613422,-0.569534543437802,0.568993435237509,0.789059385284698
"Psme2",64.3864515472226,0.0916452398098167,0.160899343657391,0.56958119111387,0.568961788543928,0.789059385284698
"Pik3r2",317.325401079107,-0.0834103638708513,0.146461942971995,-0.569501961931506,0.569015539665789,0.789059385284698
"Mapk15",10.3053269517397,0.142176688897382,0.249602217409073,0.569613084263464,0.568940152092939,0.789059385284698
"Tmem150c",203.769481365736,-0.0351862459790352,0.0617919190525975,-0.569431189684926,0.569063555435045,0.789059385284698
"Efcab7",12.9347307279678,-0.105012762488021,0.184421173487569,-0.569418144902431,0.569072405941346,0.789059385284698
"C130050O18Rik",4.13995719156004,0.185329009929362,0.325516026699752,0.569339125352205,0.569126019817882,0.789071612679417
"Fam131a",779.677270874658,0.0627631000354237,0.110256286684703,0.569247359244971,0.569188285117147,0.789095832074496
"E130006D01Rik",4.37722489819755,0.215213511173609,0.378165964040151,0.569098045932973,0.569289604398002,0.789150361579541
"Slc43a2",399.053092420824,0.0524710223813681,0.0922069137524895,0.569057354226341,0.569317217993347,0.789150361579541
"Rab5b",387.367058152835,-0.03316366344649,0.0582884037759491,-0.568958168317075,0.569384528725507,0.789181562160658
"B4galt1",39.024384480394,0.0699424559717576,0.122958412633149,0.568830179846526,0.569471391410839,0.78923985520865
"Zfp830",48.5480931365961,0.0610880665081088,0.107598976597695,0.567738359970773,0.570212640188858,0.790178694639923
"Foxf2",21.8573141708539,-0.0819166831220181,0.144295661633763,-0.567700249574593,0.57023852206998,0.790178694639923
"Rpl23",238.407180937958,0.0952867237922046,0.167903504618079,0.567508843897857,0.570368519713456,0.790296662845318
"Hus1",98.2573454904979,-0.0458021393138255,0.0808079471235052,-0.566802411696247,0.570848431886314,0.790372305573857
"Fbxo16",44.2692883886125,-0.0646276964208346,0.113984628588544,-0.566986068394577,0.570723646874428,0.790372305573857
"Ubr2",477.026843340522,-0.0599780259196899,0.10577321125576,-0.567043632386869,0.570684537860902,0.790372305573857
"Slc25a24",14.9990122025706,-0.0990873888772021,0.174828830273758,-0.566768013731171,0.570871804928537,0.790372305573857
"C030034L19Rik",0.951314000654319,-0.417127737894453,0.735915729261023,-0.566814543172377,0.570840188789252,0.790372305573857
"Scg3",806.927849749109,0.039503898320383,0.0696545128827006,0.567140543885623,0.570618699009764,0.790372305573857
"Dmac2",189.627581852422,0.0560126559508646,0.0987805543953766,0.567041319961313,0.570686108899709,0.790372305573857
"Pttg1ip",437.036379610874,0.0452914846393508,0.0798999757690081,0.566852295053118,0.570814537498804,0.790372305573857
"E030011O05Rik",2.55508750461984,0.231625438766271,0.40862471185169,0.566841485715967,0.570821882068773,0.790372305573857
"Scrn2",15.6242768606498,0.106343711568559,0.187595523819473,0.566877659996277,0.570797303075717,0.790372305573857
"Strip1",469.211589888767,-0.0411076836256731,0.072559605802738,-0.566536755139343,0.571028954449192,0.790527745412018
"B3galnt2",100.043594507442,-0.0607254931366988,0.107231399699242,-0.566303277836705,0.571187632560917,0.7905716082274
"Slc6a12",10.6436680250272,-0.136719887991286,0.24138008526837,-0.5664091461368,0.571115678718399,0.7905716082274
"Lman1",182.850956880056,0.0508624546861606,0.0898166534814832,0.566292026195861,0.571195280040313,0.7905716082274
"4933432I09Rik",6.05354821146002,-0.162222558251001,0.286568079266478,-0.566087327891643,0.571334417237906,0.790612905411221
"Lefty2",2.95552003079875,0.215010164321885,0.379833880718991,0.56606368003531,0.571350492159278,0.790612905411221
"Vinac1",9.79320426265626,0.111183064510152,0.196442058859808,0.565984011547642,0.571404649377818,0.790612905411221
"Cdo1",99.5502817545409,-0.0571766756001094,0.101011138323954,-0.566043275512227,0.571364362557896,0.790612905411221
"Chchd7",91.4057732276743,-0.0576764563276732,0.101965415649337,-0.565647243826524,0.571633605051415,0.790723647869594
"Sptan1",3970.68650697192,0.0545575233570723,0.0964750103868295,0.565509380494665,0.571727345715689,0.790723647869594
"Ctbs",36.7544217156175,-0.0775239978110859,0.137057289809288,-0.565632064656748,0.571643925823963,0.790723647869594
"AW551984",126.456861464034,0.0737423884954514,0.13043038427974,0.565377376618723,0.571817109071273,0.790723647869594
"Cnot6",397.162415161749,-0.0677373250618076,0.119799425669078,-0.565422786323856,0.571786229468148,0.790723647869594
"Taok1",839.668676465463,0.0693112652175165,0.122545631647313,0.565595560492882,0.571668746462035,0.790723647869594
"Dalrd3",158.322889070998,-0.0882723365725729,0.15614078098733,-0.56533812636518,0.571843800749972,0.790723647869594
"Zfp956",103.547791881813,0.0487286513454325,0.0861921453505649,0.565349094714384,0.571836341791955,0.790723647869594
"Hspg2",54.8421041763761,0.112889615393696,0.199713352961937,0.565258224948092,0.571898138609989,0.790736712057689
"Fbxl6",101.736460640074,-0.0706761113595013,0.125050387977627,-0.565181064229454,0.571950614956503,0.790747200569719
"Has1",9.64757923770765,0.122375222644692,0.216636334693218,0.564887800645212,0.572150081894751,0.79089882230056
"F630042J09Rik",1.77017436455341,0.279114563713715,0.494055678606099,0.564945563425549,0.57211079119482,0.79089882230056
"S1pr4",2.80990929729245,0.268912451336984,0.476279749160527,0.564610298487305,0.572338858929829,0.790973560336493
"Frmd3",40.6980180065052,0.0648217803612831,0.114790623431467,0.564695777612738,0.572280706694462,0.790973560336493
"Gipc1",104.984853999938,-0.0718539294458332,0.127250080798975,-0.56466706342879,0.572300240904882,0.790973560336493
"Slc37a3",304.97534543651,-0.0283445936715457,0.050210307406129,-0.564517429504639,0.572402041734124,0.790998820518286
"Ldb3",66.0638000408327,-0.0500142082798274,0.0886793613389016,-0.563989270160511,0.572761434463529,0.791433375280442
"Mgat5b",330.335064616041,0.0418424127525702,0.0742126375512415,0.56381789049984,0.572878074940304,0.791440908278757
"Upf3b",108.761231930738,-0.0563117805935732,0.0998764440627147,-0.563814432141914,0.572880428804235,0.791440908278757
"Cdh12",69.0014406986206,-0.109569912894517,0.19434759648442,-0.563783215622636,0.572901675927473,0.791440908278757
"Slc6a4",22.8399190793735,0.145934620614705,0.259049148813707,0.563347230759104,0.573198462505394,0.79172672445954
"Cenpj",14.5373274126104,0.101185505447887,0.179598990149633,0.563396850748352,0.573164681172094,0.79172672445954
"Acvr1b",598.732436881165,-0.043782304897698,0.077730905690641,-0.563254789181872,0.573261399332609,0.791751571996542
"Sp100",24.3895434897268,-0.0954162511853544,0.169434557119275,-0.563145162401465,0.573336040577282,0.791779589090522
"Klf16",159.660823330362,0.0573850127357711,0.101923148871093,0.563022369023825,0.573419651993598,0.791779589090522
"A730020E08Rik",9.90873427702553,-0.1451409020067,0.257799741872254,-0.562998632010348,0.57343581546453,0.791779589090522
"Prpf38a",73.7555116942241,-0.071609797589469,0.127202071119652,-0.562960940487434,0.573461481556451,0.791779589090522
"Wwtr1",79.0287813416679,-0.0601913405807509,0.106961476512815,-0.562738497477076,0.573612965506405,0.791826921301652
"Gm19582",1.57960126883159,0.277713658236231,0.493560470642106,0.562674028321058,0.573656872621686,0.791826921301652
"Abcb1a",94.4411746888059,0.0847746135552474,0.150619739479453,0.562838668080502,0.573544746861088,0.791826921301652
"Nrn1l",3.92888311089302,0.19349170298201,0.343895638071925,0.562646575184364,0.573675570232852,0.791826921301652
"Serpina3c",1.83051599372877,0.328779334459085,0.584723869550183,0.562281363187736,0.573924334015689,0.791914652533885
"2810029C07Rik",46.7320771180021,0.0621502452550516,0.110521514659515,0.562336169989332,0.573886999159382,0.791914652533885
"9430060I03Rik",1.68494538385825,0.274986607852355,0.489061781055806,0.562273762751821,0.573929511587694,0.791914652533885
"Mtmr4",489.084948525804,0.0328110658988651,0.0583663463953003,0.562157269133211,0.574008872185787,0.791914652533885
"Sec22c",200.185565990963,-0.0401646490558961,0.0714260011898212,-0.562325321127173,0.573894389404608,0.791914652533885
"4930590A17Rik",2.10193536584998,0.234749069782742,0.417577003319348,0.562169535000026,0.574000515890753,0.791914652533885
"Dhx37",83.0446059725673,0.05296579224115,0.0942487831453779,0.56197852612538,0.574130649922073,0.79202062795656
"Gm33517",1.12264194960096,-0.316784315870477,0.56382506084552,-0.561848590758671,0.574219182657101,0.792046230517983
"Mir7026",1.06219367159458,-0.368137431840905,0.655259490980336,-0.561819305036137,0.574239137663648,0.792046230517983
"Mir543",1.21525329287858,-0.325172186520318,0.578977221794782,-0.561632088931428,0.574366712654699,0.792160166255287
"Ccdc127",318.03529892065,-0.0410544279416499,0.0731081484015724,-0.561557484894077,0.574417553949827,0.792168262180083
"Fam184b",39.8730075899144,-0.0583825844194842,0.103985745580472,-0.561447957059684,0.574492199036714,0.792209181621396
"Stxbp2",173.847679502055,0.0653111284002559,0.116391032116556,0.561135400318921,0.574705237023903,0.792402783301134
"Ddx55",94.960232902752,-0.0499064684108637,0.0889633250094677,-0.560978003076577,0.574812532785801,0.792402783301134
"Nfib",476.194011157166,-0.0536297917347271,0.0955913916246354,-0.561031603612578,0.574775992896529,0.792402783301134
"Cntnap5a",353.422045777283,-0.0728479309403751,0.129854355306443,-0.560997209284674,0.574799439642705,0.792402783301134
"Wipf3",593.00632694329,0.0749918598205821,0.133704849754269,0.56087613843781,0.574881977705687,0.792436500296242
"Tdrd3",100.762671534258,0.0501815007625899,0.0895085510111023,0.560633595290416,0.575047344376757,0.792602423411313
"Borcs7",162.863201053877,-0.0600672367632781,0.107157401008248,-0.560551452331831,0.575103354799004,0.792617603848248
"Rgl2",274.7543385302,0.0781326819037172,0.139432429191186,0.56036233720481,0.575232315620407,0.79267130091946
"4930578L24Rik",4.74429235900201,-0.163266556120353,0.291330840930712,-0.56041631431388,0.575195506317867,0.79267130091946
"Aspm",1.9651823555404,-0.250233743828531,0.446668560736811,-0.560222424017829,0.575327733598298,0.792740771850283
"Cdh13",237.622626047146,-0.0556884313003175,0.0994486533986368,-0.559971697928298,0.57549874245576,0.792790361176055
"Olfr1344",2.05914259959373,0.289084745849693,0.516210982477763,0.560012777066683,0.575470722599667,0.792790361176055
"Comtd1",18.1725513521584,0.100728965781466,0.179870459965817,0.560008384926627,0.575473718423654,0.792790361176055
"Hspa13",266.78719142471,-0.0546978621110859,0.0976981812745829,-0.559865714975352,0.575571035826072,0.792815899387599
"Erc2",519.85000147264,-0.064462533603759,0.115167253336403,-0.559729712537853,0.575663812450399,0.792815899387599
"Rfc3",34.9747120185396,-0.077157679278938,0.137833025035454,-0.559790944580164,0.57562204098526,0.792815899387599
"Jakmip2",199.077895460884,0.0340574086864204,0.0608515076493728,0.559680606151283,0.57569731303246,0.792815899387599
"Gm20597",1.69080917195662,0.320017153670102,0.571938372622544,0.55953083232151,0.575799495051251,0.792894629872404
"Nol9",121.303594424773,0.0387517585394734,0.0693038542571712,0.559157336266959,0.57605434710161,0.793159091991017
"Slc2a5",29.825944158444,-0.0918924228955869,0.16435264458004,-0.55911739741331,0.576081602210223,0.793159091991017
"Prkag1",190.999237166101,0.0479532585497712,0.0858371547661307,0.558653868251146,0.576397968714832,0.793470632925271
"Ppp1r12c",405.770485490897,0.059381544703797,0.106284704435142,0.558702637593855,0.576364678954759,0.793470632925271
"Nptx1",1303.56607123364,-0.048915905405971,0.0875714632587773,-0.55858271160118,0.576446541589199,0.79347548879376
"Gm51425",16.6311786457776,-0.109239753512249,0.195631133408481,-0.558396568117584,0.576573615780702,0.793588392090723
"Actb",1975.12252957302,0.0344398185076864,0.061696857375951,0.558210255310521,0.576700818790956,0.79370145503576
"Bcor",125.326214910948,0.0509480699204395,0.0912885163924887,0.558099440474985,0.576776482670201,0.793743573612155
"Zfp472",47.1792852942749,0.0863539349411466,0.154761234984318,0.557981686757004,0.576856889515995,0.793792212235313
"4933409K07Rik",1.17408417046399,0.355384826473472,0.637056530190411,0.557854459740411,0.576943771038617,0.793849752136013
"Trip13",2.76619386189545,0.224637929492801,0.402916522369576,0.557529704097743,0.577165570011933,0.794030890015636
"Serpina9",21.3261166462247,-0.0927743437262735,0.166383490506021,-0.557593445384033,0.577122033337145,0.794030890015636
"Capn12",2.70090567405701,0.223882053353075,0.40193607451938,0.557009105541932,0.577521207977683,0.794033278391613
"Inpp5d",67.9088422481624,0.0591342188964706,0.10612091308955,0.55723435819451,0.577367317832267,0.794033278391613
"Nudt21",27.1133126284731,-0.0760157806010813,0.136413455452616,-0.55724547368779,0.577359724349023,0.794033278391613
"Hdhd3",28.484064384729,0.154680024069253,0.277568025310605,0.557268885334189,0.577343730975636,0.794033278391613
"Bves",10.0047196135531,-0.112657864298485,0.202240103219454,-0.557050073180778,0.577493217898732,0.794033278391613
"Relch",539.953404146679,0.0650113765412817,0.116674278274333,0.557204017053547,0.577388045441996,0.794033278391613
